angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
44368.3,-0.449128,-0.449128,3.78074e-009,8.41796e-009,4508000,0,4508000,inf
-831034,-0.797015,-0.797011,4.68379e-006,5.87666e-006,4001000,1502000,2499000,2.66378
-458094,0.184842,0.184842,1.84794e-011,9.9974e-011,4099000,1001000,3098000,4.09491
609577,-49.9085,-8.47119,41.4373,0.830266,3000000,1502000,1498000,1.99734
409167,-0.814534,-0.814528,5.96688e-006,7.32552e-006,4503000,0,4503000,inf
-443709,0.114448,0.114448,1.75225e-011,1.53105e-010,4001000,1501000,2500000,2.66556
471271,1.62158,1.61829,0.00329093,0.00202946,4503000,0,4503000,inf
657518,3.16526,3.0249,0.140364,0.0443452,4000000,1502000,2498000,2.66312
166359,-2.70756,-2.63826,0.0692943,0.0255929,4502000,0,4502000,inf
-30974.2,-3.12964,-2.99588,0.133751,0.0427369,4001000,0,4001000,inf
-328370,-2.0519,-2.03634,0.0155593,0.00758288,5003000,1000000,4003000,5.003
-806591,-0.113443,-0.113443,3.18459e-011,2.80723e-010,4505000,0,4505000,inf
433238,-0.476858,-0.476858,8.42121e-009,1.76598e-008,4010000,1000000,3010000,4.01
-609370,-4.12211,-3.73546,0.386652,0.0937995,4002000,999000,3003000,4.00601
664120,0.216606,0.216606,2.69745e-011,1.24532e-010,4546000,0,4546000,inf
519614,2.44416,2.40267,0.0414899,0.0169751,5001000,0,5001000,inf
-856232,-0.605069,-0.605068,1.79538e-007,2.96723e-007,5005000,1001000,4004000,5
-642337,-2.42107,-2.38159,0.0394766,0.0163054,5502000,1000000,4502000,5.502
162445,-0.688269,-0.688268,8.61009e-007,1.25098e-006,4503000,0,4503000,inf
-551083,-0.661177,-0.661177,5.32205e-007,8.04935e-007,4504000,1000000,3504000,4.504
45341.5,-2.04763,-2.03227,0.0153659,0.00750422,4502000,0,4502000,inf
-86323.8,1.17722,1.17698,0.000244424,0.000207628,4503000,1000000,3503000,4.503
400490,-0.349429,-0.349429,1.38238e-010,3.95611e-010,4503000,0,4503000,inf
405221,0.0194808,0.0194808,1.58017e-011,8.11141e-010,4502000,1000000,3502000,4.502
752226,0.280847,0.280847,2.61662e-011,9.31689e-011,4503000,0,4503000,inf
-73721.3,-0.836855,-0.836847,8.03574e-006,9.6023e-006,4502000,1001000,3501000,4.4975
702215,-0.432232,-0.432232,2.28691e-009,5.29093e-009,4502000,0,4502000,inf
777770,-0.0440455,-0.0440455,3.03766e-011,6.89664e-010,4502000,1502000,3000000,2.99734
515021,1.04531,1.04523,8.0155e-005,7.66807e-005,4001000,1000000,3001000,4.001
-866518,-1.90871,-1.89876,0.00994683,0.00521129,4502000,502000,4000000,8.96813
-200535,-0.392814,-0.392814,6.02945e-010,1.53494e-009,3000000,1502000,1498000,1.99734
-491125,0.271402,0.271402,2.39024e-011,8.80701e-011,11072000,1995000,9077000,5.54987
-927838,-0.376259,-0.376259,2.96613e-010,7.8832e-010,4180000,501000,3679000,8.34331
